scenario,year,housing_adjusted,proj,NafaNum,nafa,arab_female_0,arab_female_5,arab_female_10,arab_female_15,arab_female_20,arab_female_25,arab_female_30,arab_female_35,arab_female_40,arab_female_45,arab_female_50,arab_female_55,arab_female_60,arab_female_65,arab_female_70,arab_female_75,arab_female_80,arab_female Total_,arab_male_0,arab_male_5,arab_male_10,arab_male_15,arab_male_20,arab_male_25,arab_male_30,arab_male_35,arab_male_40,arab_male_45,arab_male_50,arab_male_55,arab_male_60,arab_male_65,arab_male_70,arab_male_75,arab_male_80,arab_male Total_,arab Total,haredi_female_0,haredi_female_5,haredi_female_10,haredi_female_15,haredi_female_20,haredi_female_25,haredi_female_30,haredi_female_35,haredi_female_40,haredi_female_45,haredi_female_50,haredi_female_55,haredi_female_60,haredi_female_65,haredi_female_70,haredi_female_75,haredi_female_80,haredi_female Total_,haredi_male_0,haredi_male_5,haredi_male_10,haredi_male_15,haredi_male_20,haredi_male_25,haredi_male_30,haredi_male_35,haredi_male_40,haredi_male_45,haredi_male_50,haredi_male_55,haredi_male_60,haredi_male_65,haredi_male_70,haredi_male_75,haredi_male_80,haredi_male Total_,haredi Total,jew_not_haredi_female_0,jew_not_haredi_female_5,jew_not_haredi_female_10,jew_not_haredi_female_15,jew_not_haredi_female_20,jew_not_haredi_female_25,jew_not_haredi_female_30,jew_not_haredi_female_35,jew_not_haredi_female_40,jew_not_haredi_female_45,jew_not_haredi_female_50,jew_not_haredi_female_55,jew_not_haredi_female_60,jew_not_haredi_female_65,jew_not_haredi_female_70,jew_not_haredi_female_75,jew_not_haredi_female_80,jew_not_haredi_female Total_,jew_not_haredi_male_0,jew_not_haredi_male_5,jew_not_haredi_male_10,jew_not_haredi_male_15,jew_not_haredi_male_20,jew_not_haredi_male_25,jew_not_haredi_male_30,jew_not_haredi_male_35,jew_not_haredi_male_40,jew_not_haredi_male_45,jew_not_haredi_male_50,jew_not_haredi_male_55,jew_not_haredi_male_60,jew_not_haredi_male_65,jew_not_haredi_male_70,jew_not_haredi_male_75,jew_not_haredi_male_80,jew_not_haredi_male Total_,jew_not_haredi Total,total
medium_trends,2035,trends,medium,6,Golan Nafa,1006.117717,1017.107293,1007.783435,943.0603917,1124.12804,1241.457584,1121.606111,1161.934115,1069.905923,865.9431974,858.8085328,1059.287819,1026.77378,608.690963,542.7232635,350.0526064,450.7510038,15456.13178,1067.830445,1079.563102,1071.084519,1085.161884,1152.941778,1293.805217,1340.553859,1176.405947,1051.138916,863.4916464,886.4616071,998.9685072,1044.738531,663.266448,517.8481787,329.528719,359.3305082,15982.11981,31438.25159,57.75561844,52.79595054,43.94807012,33.85738071,22.36554718,16.53792331,20.02724285,17.68606701,16.8317428,12.90431978,7.324030645,4.893614796,4.645666559,3.461148763,4.095252679,2.85675362,1.367233445,323.3535633,61.00034375,56.30985529,46.25652438,37.43211204,24.05799745,17.81652152,21.15385161,17.4827849,15.92076496,12.8338599,7.231377372,5.382856572,5.237351268,3.985428817,3.933685852,2.537947642,1.869883182,340.4431465,663.7967097,1164.73099,1235.344544,1243.044836,1327.76616,1157.458375,818.119114,798.1322681,771.5000062,819.547995,811.4555842,861.4708401,775.7311705,641.9428604,528.8894947,492.9564384,464.1860548,635.7900291,14548.06676,1232.38811,1314.783177,1316.369128,1408.461099,1231.27913,848.9228117,917.8165829,821.6926596,790.0775657,818.9705992,810.796649,761.573802,597.8021267,513.4911031,448.55621,379.8462709,576.6712282,14789.49825,29337.56501,61439.61331
medium_trends,2035,trends,medium,7,Haifa Nafa,3030.282225,3233.762735,3330.134601,2746.605591,2986.451686,2919.383778,3338.387127,3920.17409,3132.091087,3012.77211,2473.584618,2356.332818,2188.883123,1900.887842,1673.480775,1150.665763,1377.227611,44771.10758,3198.914757,3436.929923,3549.204308,3064.013362,3104.493302,3337.915868,3542.39815,3942.601488,3412.851082,2893.898825,2470.133576,2465.284983,2186.987762,1808.882622,1543.716486,1088.727576,1088.231789,46135.18586,90906.29344,8180.957268,6642.827392,5522.341531,4584.244992,4358.627737,3452.919166,2495.463891,1753.458285,1293.775586,1368.922473,848.5991928,829.5591997,669.1101435,453.3183882,290.3213062,466.1519505,450.5424625,43661.14096,8683.971771,7045.894261,5857.939272,4864.053924,4591.186025,3592.762399,2575.430153,1790.876881,1296.510384,1360.474968,831.9134552,809.2677666,639.3927811,422.707094,258.3165933,398.1237949,357.1411224,45375.96265,89037.10361,16428.53455,16225.27359,16892.6768,16346.24082,16745.62113,15767.62211,14314.9645,13375.33853,14467.12917,15681.33329,16544.87349,16020.55175,15869.41882,14025.6108,13936.77591,13959.98828,28981.80546,275583.759,17410.69276,17137.74847,17861.69339,17154.91093,17630.0429,16091.3077,14310.7811,13505.84572,14072.37085,15599.56264,16578.66278,15349.3202,14331.40525,12051.73405,11129.65706,10979.85435,20168.13295,261363.7231,536947.4821,716890.8791
medium_trends,2035,trends,medium,8,Hadera Nafa,10476.41746,10761.77605,10451.98791,9897.701006,9598.938895,9701.926821,10788.36071,9571.623908,8490.606033,6724.835679,5706.813073,5998.058576,5489.886037,4529.483699,3951.928551,2498.49103,2689.943608,127328.7791,11138.89886,11431.50501,11104.14814,10546.83802,9870.05556,9864.811813,11215.05916,10142.55284,8873.568165,6539.426678,5982.67221,6036.961329,5786.520303,4760.890114,3725.058649,2296.77863,2020.396975,131336.1424,258664.9215,4101.598072,3492.495076,2949.440474,2432.939716,2036.481427,1518.486789,1169.810842,842.6081532,660.9820953,676.8025448,419.5811944,375.8552337,281.6793119,185.2672896,117.3748529,186.4508267,185.0458176,21632.89972,4355.698017,3707.665634,3128.094123,2580.157525,2143.107042,1586.123634,1211.267437,868.6776322,670.2895183,677.405266,414.8493215,367.9318164,271.0525519,173.060853,105.8899261,159.8734322,144.5214118,22565.66514,44198.56486,11658.49809,12048.91222,12382.33286,12494.56055,11063.95752,8951.292805,8907.840179,8918.19085,9495.175609,10368.41822,10576.45144,10198.11838,9470.228961,7349.024561,6359.99462,5669.400869,9036.78492,164949.1827,12379.32921,12780.53571,13102.20805,13431.39129,11704.44805,9239.303262,8870.931423,9045.966023,9211.373394,9551.536565,10098.42108,9351.863433,8515.666546,6894.484147,5651.444447,4957.812964,7050.346144,161837.0617,326786.2444,629649.7308
medium_trends,2035,trends,medium,9,Sharon Nafa,6173.941241,6284.786036,6113.782608,5084.116083,4918.455071,4943.658768,5341.554046,4870.056159,4422.042302,3473.3527,2786.92725,2882.999061,2758.617183,2315.703429,2216.974538,1409.215522,1522.971332,67519.15333,6561.792997,6688.983228,6521.794339,5430.014694,5139.817332,5163.77751,5663.929673,5215.52391,4410.71311,3647.208942,2946.545715,3062.239349,2872.192494,2362.315471,2006.554148,1221.864644,1081.626957,69996.89451,137516.0478,4853.918043,4093.513062,3303.177452,2710.401968,1951.106909,1686.535104,1838.121032,1386.223382,1272.086174,1001.960174,839.865867,801.0202536,588.6887185,381.2098974,396.5901331,373.1236044,402.0011692,27879.54294,5154.093574,4345.729713,3504.689268,2866.579823,2047.60257,1751.741305,1898.954616,1431.131647,1292.380816,1000.920257,831.9739635,781.9540504,563.6066028,351.9785385,357.2616874,326.504927,329.4720437,28836.5754,56716.11834,14668.94752,14407.78442,14353.46179,13522.84058,14108.82985,12483.10179,11449.86273,11417.78776,11630.27133,12118.74687,13031.45279,13768.60673,13821.901,11792.12274,10236.90893,9512.594966,17936.48911,220261.7109,15566.03256,15276.9682,15190.09474,14116.1966,15026.98505,12759.95726,11760.09055,11424.04786,11445.28924,11688.21956,12078.2215,12809.34992,13160.11581,10866.41445,9448.767269,8057.530057,13826.80709,214501.0877,434762.7986,628994.9648
medium_trends,2035,trends,medium,10,Ramleh Nafa,2664.051786,2576.112986,2398.213711,2512.570769,2414.498273,2151.308485,2215.273215,2048.210509,1593.410331,1330.572273,1056.075682,1163.669801,960.3970823,801.3728406,629.4949474,384.3608504,468.41331,27368.00685,2854.236049,2760.03753,2565.928944,2689.048013,2440.296489,2261.38822,2343.233,2139.560896,1840.84635,1432.457841,1213.755489,1219.585246,1071.245976,894.6905549,584.0330967,364.0366152,332.1614261,29006.54174,56374.54859,4138.503141,3537.850312,2887.47438,2295.873832,1569.788166,1378.124823,1491.632918,1170.849202,1078.38204,801.1907755,621.103158,535.5663766,374.9526034,238.2796057,240.8923763,221.8051285,226.7917048,22809.06054,4391.903755,3753.700792,3061.750239,2431.665374,1653.44128,1437.813659,1548.537036,1209.888392,1101.329273,807.7547057,619.9674931,526.8463851,360.4499367,220.2494119,214.9510143,188.1157304,177.1569066,23705.52138,46514.58193,13710.6399,13141.61123,12694.40939,12050.99519,12647.41068,10634.26955,10306.02118,10056.16779,9824.132131,9866.184865,10253.22119,10499.24085,10629.49772,8598.624943,6977.931715,6043.330948,9220.604819,177154.2941,14523.65031,13917.09939,13426.64955,12834.42377,13405.06538,10859.65338,10521.0304,10252.58428,9760.241968,9466.089126,9657.423284,9833.746289,10193.6245,8035.29182,6768.696019,5580.095835,7543.20164,176578.5669,353732.861,456621.9916
medium_trends,2035,trends,medium,11,Rehovot Nafa,55.04056999,53.70538406,48.03742009,33.59352357,48.63450005,47.51372149,65.52283218,64.91443294,44.11420974,33.94921756,21.62891801,24.81572123,19.05225289,11.30472648,5.784094642,3.634938299,12.0201264,593.2665896,58.84259573,57.42926301,51.74569246,38.97321672,49.31947619,49.73674534,66.15009078,60.16753383,53.09756897,37.23128792,26.6378356,32.34650476,23.95685781,16.03043925,7.244423912,4.874133578,9.148436004,642.9321019,1236.198691,4855.929103,4087.657242,3289.334893,2621.021295,1930.439855,1698.241864,1864.093988,1435.586819,1289.157505,950.392094,762.8618833,718.3910712,515.8480378,307.3237886,316.8799194,292.4648101,317.5362415,27253.16041,5155.278306,4335.887096,3488.332818,2775.349934,2028.468083,1763.059184,1929.606953,1476.695708,1312.164064,947.1568167,750.8280996,699.9554768,492.0679499,286.8495908,283.2856105,249.6077769,248.0355257,28222.62899,55475.7894,24227.17769,23923.41783,24299.60177,24242.97805,24651.959,20379.01494,19401.61625,19171.21726,19966.70703,21031.67055,21912.79452,22007.89207,21049.08218,16784.92193,14897.46476,14644.04469,27454.49986,360046.0604,25706.27705,25337.60641,25728.81209,25057.11364,25512.325,20865.51279,19418.45634,19084.16083,19606.63679,20480.27585,20643.74251,21029.31754,19918.085,15411.63507,13060.95542,11848.63567,21066.52618,349776.0742,709822.1346,766534.1227
medium_trends,2035,trends,medium,12,Ashkelon Nafa,103.54181,85.84762867,76.76530838,42.17602998,63.04610854,73.93057487,68.78813696,68.36220229,48.53184684,39.34238801,31.05227536,28.42424975,27.81287202,19.25694596,10.33262272,7.528692085,6.972036602,801.711729,109.3697201,90.37497004,79.83035916,49.58019498,68.58636203,76.74734245,84.41473387,68.80606171,50.04875195,58.15408842,54.6883721,85.60621424,73.71040187,31.90395698,21.35676849,14.13808169,5.694785266,1023.011165,1824.722894,16216.21995,13795.17672,11521.88751,9224.857869,7464.363022,5519.468491,5640.603279,4551.718295,3480.427018,2841.763848,1966.208985,2049.363303,1660.51524,928.6889415,947.9894311,837.199709,669.2728366,89315.72445,17217.34448,14642.05112,12227.14681,9785.741319,7861.657636,5762.758987,5859.935683,4719.268576,3551.299492,2852.427297,1946.579016,2007.703608,1599.723982,872.2747789,858.5408478,721.1004765,529.6584791,93015.21258,182330.937,20419.81658,20187.31411,20292.74287,19880.90499,19861.46017,17577.49498,15798.20988,15291.82556,15620.36369,16620.86157,16917.79331,15483.75319,14989.94894,14032.02491,13412.42882,12702.85508,20938.03337,290027.832,21654.91389,21361.03168,21469.80736,21087.70366,20648.9903,17938.29877,15156.70266,15621.74361,15179.55047,16247.13854,16481.47731,14797.2521,13943.98683,12494.81563,12020.7485,10678.79107,15729.94152,282512.8939,572540.7259,756696.3858
medium_trends,2035,trends,medium,13,Beer Sheva Nafa,34850.0104,32353.16459,28960.83781,24767.3846,20167.44868,17072.57302,17042.11175,14795.05361,10821.97012,8248.2424,6494.153151,5924.203913,5560.837457,3497.254702,2445.830928,1587.173065,1694.373209,236282.6234,36958.73074,34307.0953,30748.09527,26065.31566,21529.92873,17823.26284,17816.58178,14960.55469,11575.67839,8082.826743,6201.931547,5604.715128,4646.433401,3164.882641,2015.647925,1146.128966,1034.007775,243681.8175,479964.4409,11546.51615,9750.377306,7971.179676,6311.433735,5443.273079,4154.412671,4108.726809,3255.013615,2387.580572,1887.997291,1307.560445,1348.598583,1075.606697,593.6432871,602.3470931,526.5922297,410.4037677,62681.26301,12263.54915,10350.21227,8457.967447,6685.42976,5724.51183,4331.370565,4268.919277,3374.795676,2436.606434,1896.626728,1300.802095,1324.205502,1035.763567,555.5645444,543.8275111,453.3943125,326.8528832,65330.39955,128011.6626,18650.67963,18458.46554,18525.21308,18552.88621,19418.47458,17197.27879,14463.26522,13374.95145,13865.7194,14783.15265,14520.20042,13410.60908,12695.18971,11429.45768,10584.72894,10025.76244,16282.48483,256238.5196,19826.23675,19558.12398,19594.66654,19373.36014,20482.09197,17690.832,14262.45137,13786.42429,13705.31912,15019.63217,14602.78609,12786.46062,12045.94583,10564.80614,9561.772203,8574.585878,12267.50415,253702.9992,509941.5189,1117917.622
medium_trends,2035,trends,medium,14,Petah Tikvah Nafa,2418.59406,2479.616005,2415.315962,2272.629546,1960.216835,1874.361234,2100.64162,1963.52401,1750.932502,1289.34046,1045.376999,1056.519218,1016.898965,819.6427146,645.9274593,424.9218431,450.41635,25984.87578,2557.039948,2626.27049,2564.23248,2305.525092,2055.426198,1965.145552,2200.479263,2102.21974,1870.599998,1307.29623,1050.585482,1102.969181,1118.512001,884.8034216,685.6268011,397.2624628,347.8041063,27141.79845,53126.67423,18463.22296,15583.57502,12556.89114,9961.350516,7209.225811,6335.794675,6870.75165,5346.236746,4780.459434,3522.130416,2831.393013,2609.557634,1856.469983,1115.431945,1142.339501,1041.731989,1171.517209,102398.0796,19605.72763,16545.22741,13324.5405,10558.59298,7586.298171,6610.029782,7129.835374,5533.444047,4879.588868,3542.912578,2822.152573,2574.088307,1799.757781,1049.543998,1034.649658,890.1513101,910.2729744,106396.8139,208794.8936,29250.93694,28531.4285,28736.7483,26024.04489,27829.94578,21778.59102,21271.18776,21369.20273,21922.45087,23817.97649,26071.00629,25886.93596,24548.36391,19508.16042,16673.28124,15897.19956,32459.68801,411577.1487,31049.79051,30252.75147,30394.32543,27132.65929,28708.08943,22118.72348,21214.78186,21061.80515,21219.12086,22502.99638,23889.45489,24636.221,23292.7395,18172.70051,15092.34613,12930.15578,24622.35646,398291.0181,809868.1668,1071789.735
medium_trends,2035,trends,medium,15,Tel Aviv District,1283.945822,1282.106634,1207.05229,1145.292869,1327.788144,1268.947773,1374.288482,1585.072854,876.1225659,1013.825296,758.7881753,665.6766626,568.5831941,409.5563906,373.2794665,248.7006851,243.0296622,15632.05697,1378.699755,1376.585079,1305.41048,1174.419135,1386.370909,1362.772293,1477.163716,1451.53869,1086.611269,1087.898291,980.503788,972.8272524,784.5689121,530.4270411,457.2684111,213.7006242,187.2740786,17214.03972,32846.09669,24209.05281,21128.71399,18531.55076,15779.96188,11795.79166,9299.738549,7789.907312,6529.244528,5833.504095,4211.795134,3841.554684,3355.954066,3185.865957,2606.504692,2351.675812,1969.381988,3339.374282,145759.5722,25704.1751,22428.61753,19666.66905,16741.26938,12374.64612,9645.758549,8026.219337,6726.514717,5931.3624,4231.277779,3831.800907,3307.580936,3080.708172,2461.3254,2142.235252,1700.870133,2623.697283,150624.728,296384.3002,46341.41613,42263.00102,42664.39622,39329.0472,45815.88564,57257.69636,49785.03826,42069.38892,38150.87414,43907.10752,47441.48552,43384.0932,40578.78006,31480.85299,28477.30332,27603.36065,56707.16541,723256.8926,49174.48982,44801.70991,45164.48571,41196.01667,47362.26568,58027.33813,50168.12362,40798.75837,37049.29676,43847.43143,46989.13197,42689.12376,39044.17144,29216.21679,24756.65345,22010.83457,40444.0728,702740.1209,1425997.013,1755227.41
medium_trends,2035,trends,medium,16,Yehuda and Shomron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32280.84469,26810.44715,21371.61637,17071.72139,14815.79103,12042.13251,10136.21569,7277.238798,5690.424433,4808.618173,4332.390136,3422.730429,2154.207049,1292.134759,1012.051768,506.2523411,628.7307496,165653.5475,34279.55073,28465.15898,22684.45396,18121.50582,15628.54402,12614.19871,10568.81098,7581.108455,5829.351906,4839.402694,4315.492451,3369.075804,2088.053748,1219.775284,918.3034754,431.0699012,485.678134,173439.5351,339093.0825,21399.62615,19913.68923,18575.04996,17169.72341,17857.79691,15534.2212,12299.51046,11661.65946,9837.269278,9850.28667,8935.163632,7754.38382,6553.316215,5012.603881,4219.795608,3846.340775,5225.529349,195645.966,22734.90658,21114.66966,19646.71778,17608.37174,19039.88919,16080.69309,11747.15511,11821.67849,9436.940497,9262.626962,8643.626408,7416.470654,6527.79172,4949.326292,3923.122479,3468.936001,4590.752877,198013.6755,393659.6416,732752.7241
medium_trends,2040,trends,medium,1,Tzfat Nafa,587.8683384,609.7184161,661.0956855,687.0522489,645.4293666,648.9010634,568.4464411,596.5817937,714.7275367,566.2851571,431.6054492,435.9682938,483.5213595,326.6678982,342.5502767,294.7155267,276.6969305,8877.831782,635.7974448,656.6944121,699.4630057,728.1333246,702.8482717,634.2955542,591.6950767,642.0417456,597.3000132,544.1376454,422.0468432,435.6688681,446.2317139,381.2074196,291.6265868,254.8296184,236.545755,8900.563299,17778.39508,5415.917964,4566.253254,3906.315182,3262.548023,2742.323408,2143.351464,1606.43992,1528.421661,1129.01296,936.0786995,794.0350392,443.2868237,351.2306991,389.3850475,259.9925364,295.1629456,328.9155474,30098.67117,5750.450831,4848.234542,4147.595339,3463.520444,2906.091607,2249.695085,1673.423886,1584.933882,1167.366735,952.3440993,793.7384346,437.784136,341.6115112,370.9847774,240.2333056,260.710921,262.9938086,31451.71335,61550.38452,4027.743039,3885.907461,3727.780035,3674.103237,3726.111362,3790.322857,3071.000645,2691.221352,2473.281571,2589.879203,2601.886741,2593.795116,2610.287462,2356.988339,2179.86201,1875.236936,3709.56707,51584.97443,4267.801562,4116.352927,3952.001806,3897.191486,3926.695486,3885.707284,3082.52613,2648.18781,2477.172394,2565.218685,2714.519794,2511.191548,2405.525996,2135.41075,1985.067685,1642.546409,3084.906705,51298.02446,102882.9989,182211.7785
medium_trends,2040,trends,medium,2,Jerusalem District,25253.62943,25338.40186,24873.34387,23523.57553,21863.24507,20743.81447,19984.6186,20009.13439,18367.47833,15243.76581,11997.05808,10602.79774,10216.9061,8691.770848,6690.882916,5369.042025,5736.488891,274505.954,26816.84058,26890.62576,26395.7631,24957.98911,23552.79478,22334.24029,20663.1284,21035.52349,18346.60958,15490.08305,11569.09716,10150.51281,9595.378454,8038.688072,5959.747691,4546.769684,4262.132638,280605.9246,555111.8786,56550.27854,47994.71571,41856.78201,35881.93075,29220.92814,21905.0669,18123.4524,15659.89266,12774.06092,12031.44438,8495.124353,7227.328019,5525.571459,4466.365236,4354.36098,3540.383188,5742.978481,331350.6641,60052.121,50963.47559,44439.13581,38052.50235,30912.17577,22982.90202,18902.75445,16276.17139,13268.96919,12309.78533,8535.430001,7167.934704,5396.442679,4270.026853,4034.953556,3123.307755,4479.015282,345167.1037,676517.7679,27580.01235,25551.76707,23820.97004,23623.67108,23578.71871,25286.5709,21145.036,17226.79435,16405.60349,13175.23488,15520.66468,15056.7025,13286.64873,12622.30214,10143.92245,9762.49351,21714.32293,315501.4358,29296.50177,27126.05441,25241.64304,24466.26581,23345.06784,25465.51785,21262.16266,17210.20478,15166.52792,14415.79806,15296.15562,14877.29028,12584.29712,11498.26772,9233.776806,8321.547961,16661.52143,311468.6011,626970.0369,1858599.683
medium_trends,2040,trends,medium,3,Kinneret Nafa,1372.587815,1444.349931,1533.16593,1574.085089,1537.584466,1529.440395,1427.312151,1697.296775,1624.043268,1656.916333,1205.054295,1102.647236,1090.020157,954.123017,852.5072037,643.4434797,770.5819262,22015.15947,1469.901865,1534.274166,1620.951641,1658.942653,1559.418187,1574.863958,1499.232689,1689.923329,1804.583728,1772.671072,1471.512727,1267.677442,1169.651063,927.9949366,753.5274039,649.5619272,660.7211873,23085.40998,45100.56944,4353.608321,3728.441529,3215.529561,2700.929855,2209.637576,1664.005936,1188.875771,1039.871003,686.6212485,514.9345174,439.5575923,237.6237242,183.3846745,198.4239718,132.7104527,148.0401941,171.065019,22813.26095,4621.987869,3958.49176,3412.611855,2865.701346,2343.560648,1749.455448,1239.524664,1078.914326,710.3677298,522.7668209,440.0290636,235.2474315,178.5038914,188.6641313,122.3739815,129.8775545,135.3186851,23933.3972,46746.65815,3315.411039,3230.193624,3159.182721,3192.871314,3065.584688,2751.098287,2402.105962,2208.86079,2123.104317,2290.902563,2137.781868,2246.191469,2248.663918,1967.573031,1751.695751,1605.56018,3418.854016,43115.63554,3509.497693,3424.382147,3339.203107,3372.303273,3279.270099,2828.560331,2479.027776,2278.376741,2127.603031,2343.473321,2290.833202,2185.947807,2202.728944,1889.284562,1621.708478,1409.769844,2702.187475,43284.15783,86399.79337,178247.021
medium_trends,2040,trends,medium,4,Izrael Nafa,13131.69038,13798.68317,14319.94153,14213.86346,13479.54712,12918.29885,12200.54769,14237.25869,12905.76113,12404.89464,9266.599907,7921.853693,8528.238114,7583.117972,6598.815888,5373.876354,5860.347201,184743.3358,13930.89655,14647.7983,15183.86087,15081.53018,14291.10126,13579.67685,12879.91301,14621.13111,13916.17852,12999.88756,9980.790308,7580.514926,8492.563476,7581.948406,6281.423115,4766.964686,4712.191758,190528.3709,375271.7067,5565.827389,4758.449468,4114.955035,3478.740638,2763.670404,2089.021719,1549.193051,1406.455646,957.5100829,743.5603989,656.6935242,335.1767534,262.229534,295.0489484,196.7094509,224.587305,256.1541873,29653.98354,5910.201787,5056.478271,4371.352835,3695.343579,2932.117826,2193.421099,1610.842725,1456.845935,985.6844973,751.0757029,652.3943537,326.0951795,251.3288575,277.0454692,178.9896787,196.5455133,203.7909123,31049.55422,60703.53776,10082.415,10093.10683,10096.90863,10245.76275,9122.924905,7968.956655,7573.354413,7140.809685,7099.899521,7491.971075,7322.77503,7528.367181,7791.064349,7438.041953,6110.040632,5531.564138,11405.3354,140043.2982,10702.44804,10750.69446,10735.26,10912.27408,9854.617414,8340.513987,7794.553439,7216.927804,6999.3243,7264.724825,7265.147996,7164.222895,6917.392776,6538.134817,5524.88638,4605.712251,8546.607813,137133.4433,277176.7414,713151.9859
medium_trends,2040,trends,medium,5,Acco Nafa,19380.31527,20514.34786,21258.88543,21133.41593,19347.13293,19577.68161,19217.79901,21984.02554,19690.00562,19151.42675,14800.55462,13041.58918,13251.07979,12146.23714,10060.37419,8227.12799,8546.754726,281328.7536,20624.56281,21857.74704,22617.6102,22489.12202,21098.35716,20357.67878,20139.86312,22755.56101,20494.17332,19998.66638,15084.78187,12877.65254,13014.69184,11759.61721,9924.436201,7338.957993,7098.277675,289531.7572,570860.5108,1592.303978,1356.652879,1166.838523,978.3139809,773.8857735,605.9451296,469.3385487,447.0918855,332.5334806,280.6677139,253.2232701,143.428726,118.8701698,129.7577806,92.41399609,96.25029917,108.46694,8945.983075,1690.260107,1441.940393,1239.974243,1038.139882,817.4427247,624.7208283,476.7429514,449.6628082,329.4341202,278.6240829,251.7883445,140.2107794,113.6091255,119.7096949,81.51508819,82.04334626,85.11738654,9260.935906,18206.91898,8296.685631,8329.992551,8370.793421,8491.414844,7587.630367,7152.881016,6696.775106,6436.666829,6333.100933,6733.414623,7083.736037,7267.349141,7854.213162,7518.986979,6334.885947,5826.331914,12093.58986,128408.4484,8806.483068,8852.232155,8884.895618,9013.79378,7950.942066,7343.887831,6747.924172,6442.93748,6463.298941,6616.817453,7096.196966,6935.120107,7163.863971,6782.914187,5713.922786,4707.95761,9081.9574,124605.1456,253013.5939,842081.0237
medium_trends,2040,trends,medium,6,Golan Nafa,956.9039454,1016.495258,1022.393457,1005.702873,943.1753537,1129.993636,1253.002562,1139.054983,1178.85018,1069.924917,858.9227403,853.3722559,1040.484864,998.6460421,578.1239658,493.3899209,555.9005401,16094.33749,1015.866182,1079.401202,1086.127384,1068.135657,1084.721325,1159.51711,1302.211637,1352.053081,1189.071515,1048.578665,853.1333385,874.8028479,970.6906479,999.547231,613.5100023,453.4954416,462.8037384,16613.66701,32708.0045,74.00774945,65.53646992,56.08483752,45.70178593,32.80135494,23.62126697,22.5616236,24.14179168,19.05226417,16.93763098,13.0487686,7.363044238,5.393332169,4.871047586,3.37445924,3.656422919,3.453794692,421.6076446,78.25860567,69.84133409,59.14495105,49.27282572,36.23011658,25.25674165,23.59987591,24.61295137,18.61461003,16.92733219,12.80893675,7.35723948,6.08871331,5.506246085,3.795691994,3.375805341,3.683900304,444.3758775,865.9835221,1246.634472,1294.871111,1264.83668,1238.226743,1126.130886,901.578371,891.0686669,874.6528323,797.3270229,816.9353811,794.2422648,829.4610871,760.0016702,626.9913108,502.9123193,435.2261928,791.5310406,15192.62805,1319.367906,1378.006423,1339.528268,1329.016636,1196.790122,944.0828757,903.6589974,951.3961674,829.6202308,794.1762277,794.6701314,778.3232766,740.9915593,577.1952634,476.2265062,382.1637586,649.71554,15384.92989,30577.55794,64151.54596
medium_trends,2040,trends,medium,7,Haifa Nafa,2933.829588,3117.597982,3296.332999,3382.563232,2957.831993,3225.648579,3121.173132,3468.731146,3991.753355,3178.675665,3024.943751,2461.172966,2336.339183,2128.293298,1814.115721,1521.009201,1758.974645,47718.98644,3097.546623,3315.306287,3512.115522,3607.756886,3290.45389,3344.048982,3553.561871,3757.921609,4039.124762,3484.167382,2913.324752,2460.799177,2415.824405,2090.046226,1682.75079,1354.078683,1466.749222,49385.57707,97104.56351,10786.22968,8845.891248,7282.380986,6108.565269,5203.861748,4802.838287,3516.079569,2543.753368,1800.800938,1337.220879,1393.998858,872.6344769,853.3168991,689.0678009,458.7948364,285.3068717,727.9625925,57508.70431,11450.55199,9385.364352,7726.940634,6481.029933,5510.606852,5029.796352,3650.111418,2618.331241,1832.720484,1336.277036,1380.341146,849.1698748,820.8251218,650.8722053,419.5283463,246.4669379,575.6124309,59964.54635,117473.2507,17276.46707,16294.47305,16385.09711,17349.32293,17266.74118,17252.45337,15801.25291,14152.05426,13567.91348,14738.62605,15921.27587,16768.67288,16220.04099,15978.90127,13782.40104,13208.79322,30647.32621,282611.8129,18311.28547,17211.89673,17323.96335,18397.09551,18048.875,17751.94139,15930.29276,14003.63238,13557.13413,14241.03062,15730.2889,16634.00974,15322.03264,14248.92166,11641.62925,10252.04548,21401.12594,270007.2009,552619.0138,767196.828
